,Time,Resource,State,Activity,Material,Expected End Time,Target location
3167,1842.545465227093,TR1,TP1,start state,Material_2 instance N.121,1843.0287985604264,R3
3168,1843.0287985604264,TR1,TP1,end state,Material_2 instance N.121,1843.0287985604264,R3
3169,1843.0287985604264,TR1,TP1,start state,Material_2 instance N.121,1845.345465227093,SK2
3170,1843.2336959051445,TR2,TP1,end state,Material_1 instance N.132,1843.2336959051445,S1
3171,1843.2336959051445,TR2,TP1,start state,Material_1 instance N.132,1844.7170292384778,R3
3172,1844.7170292384778,TR2,TP1,end state,Material_1 instance N.132,1844.7170292384778,R3
3173,1844.7170292384778,R3,P1,start state,Material_1 instance N.132,1858.4700473229475,
3174,1845.345465227093,TR1,TP1,end state,Material_2 instance N.121,1845.345465227093,SK2
3175,1845.345465227093,SK2,SK2,finished material,Material_2 instance N.121,,
3176,1851.330102210387,R4,P1,end state,Material_1 instance N.129,1851.330102210387,
3177,1851.330102210387,TR2,TP1,start state,Material_1 instance N.129,1851.8134355437203,R4
3178,1851.330102210387,R4,P1,start state,Material_3 instance N.130,1861.8131223467476,
3179,1851.3569267498199,R2,P2,end state,Material_1 instance N.119,1851.3569267498199,
3180,1851.3569267498199,R2,P2,start state,Material_2 instance N.116,1866.3569267498199,
3181,1851.8134355437203,TR2,TP1,end state,Material_1 instance N.129,1851.8134355437203,R4
3182,1851.8134355437203,TR2,TP1,start state,Material_1 instance N.129,1852.630102210387,R2
3183,1852.1424419385944,R4,P1,end state,Material_3 instance N.125,1852.1424419385944,
3184,1852.1424419385944,R4,P1,start state,Material_3 instance N.128,1856.3251114762047,
3185,1852.3528588119586,R1,Breakdownstate_1,end state,,1852.3528588119586,
3187,1852.3528588119586,R1,P1,end interrupt,Material_2 instance N.110,1859.0151247414212,
3186,1852.3528588119586,R1,P1,start state,Material_2 instance N.117,1860.7568916726357,
3188,1852.630102210387,TR2,TP1,end state,Material_1 instance N.129,1852.630102210387,R2
3189,1852.630102210387,TR2,TP1,start state,Material_1 instance N.119,1852.780102210387,R2
3190,1852.780102210387,TR2,TP1,end state,Material_1 instance N.119,1852.780102210387,R2
3191,1852.780102210387,TR2,TP1,start state,Material_3 instance N.125,1853.5967688770536,R4
3192,1853.5967688770536,TR2,TP1,end state,Material_3 instance N.125,1853.5967688770536,R4
3193,1853.5967688770536,TR2,TP1,start state,Material_3 instance N.125,1855.9134355437202,S3
3194,1855.9134355437202,TR2,TP1,end state,Material_3 instance N.125,1855.9134355437202,S3
3195,1855.9134355437202,S3,S3,finished material,Material_3 instance N.125,,
3196,1856.3251114762047,R4,P1,end state,Material_3 instance N.128,1856.3251114762047,
3197,1856.3251114762047,TR1,TP1,start state,Material_3 instance N.128,1858.9751114762048,R4
3198,1856.3251114762047,R4,P1,start state,Material_3 instance N.118,1875.6004944594956,
3199,1858.4700473229475,R3,P1,end state,Material_1 instance N.132,1858.4700473229475,
3200,1858.4700473229475,TR2,TP1,start state,Material_1 instance N.132,1860.4533806562808,R3
3201,1858.9751114762048,TR1,TP1,end state,Material_3 instance N.128,1858.9751114762048,R4
3202,1858.9751114762048,TR1,TP1,start state,Material_3 instance N.128,1861.2917781428714,S3
3203,1859.0151247414212,R1,P1,end state,Material_2 instance N.110,1859.0151247414212,
3204,1859.0151247414212,R1,P1,start state,Material_1 instance N.131,1869.4180301160015,
3207,1859.435356083821,R1,Breakdownstate_1,start state,,1889.435356083821,
3205,1859.435356083821,R1,P1,start interrupt,Material_1 instance N.131,1869.4180301160015,
3206,1859.435356083821,R1,P1,start interrupt,Material_2 instance N.117,1860.7568916726357,
3208,1860.4533806562808,TR2,TP1,end state,Material_1 instance N.132,1860.4533806562808,R3
3209,1860.4533806562808,TR2,TP1,start state,Material_1 instance N.132,1861.2700473229474,R1
3210,1861.2700473229474,TR2,TP1,end state,Material_1 instance N.132,1861.2700473229474,R1
3211,1861.2917781428714,TR1,TP1,end state,Material_3 instance N.128,1861.2917781428714,S3
3213,1861.2917781428714,TR1,TP1,start state,Material_2 instance N.110,1863.9417781428715,R1
3212,1861.2917781428714,S3,S3,finished material,Material_3 instance N.128,,
3214,1861.8131223467476,R4,P1,end state,Material_3 instance N.130,1861.8131223467476,
3215,1863.9417781428715,TR1,TP1,end state,Material_2 instance N.110,1863.9417781428715,R1
3216,1863.9417781428715,TR1,TP1,start state,Material_2 instance N.110,1866.9251114762048,SK2
3217,1866.3569267498199,R2,P2,end state,Material_2 instance N.116,1866.3569267498199,
3218,1866.3569267498199,R2,P2,start state,Material_3 instance N.112,1881.3569267498199,
3219,1866.9251114762048,TR1,TP1,end state,Material_2 instance N.110,1866.9251114762048,SK2
3221,1866.9251114762048,TR1,TP1,start state,Material_3 instance N.130,1869.575111476205,R4
3220,1866.9251114762048,SK2,SK2,finished material,Material_2 instance N.110,,
3222,1869.2740378058393,S3,S3,created material,Material_3 instance N.133,,
3223,1869.575111476205,TR1,TP1,end state,Material_3 instance N.130,1869.575111476205,R4
3224,1869.575111476205,TR1,TP1,start state,Material_3 instance N.130,1871.8917781428715,S3
3225,1871.8917781428715,TR1,TP1,end state,Material_3 instance N.130,1871.8917781428715,S3
3227,1871.8917781428715,TR1,TP1,start state,Material_2 instance N.116,1874.2084448095382,R2
3226,1871.8917781428715,S3,S3,finished material,Material_3 instance N.130,,
3228,1873.1064481110145,S1,S1,created material,Material_1 instance N.134,,
3229,1873.1064481110145,TR2,TP1,start state,Material_1 instance N.134,1873.9231147776811,S1
3230,1873.9231147776811,TR2,TP1,end state,Material_1 instance N.134,1873.9231147776811,S1
3231,1873.9231147776811,TR2,TP1,start state,Material_1 instance N.134,1875.0731147776812,R4
3232,1874.2084448095382,TR1,TP1,end state,Material_2 instance N.116,1874.2084448095382,R2
3233,1874.2084448095382,TR1,TP1,start state,Material_2 instance N.116,1874.3584448095382,R2
3234,1874.3584448095382,TR1,TP1,end state,Material_2 instance N.116,1874.3584448095382,R2
3235,1874.3584448095382,TR1,TP1,start state,Material_3 instance N.133,1875.8417781428716,S3
3236,1875.0731147776812,TR2,TP1,end state,Material_1 instance N.134,1875.0731147776812,R4
3237,1875.0731147776812,R4,P1,start state,Material_1 instance N.134,1881.5354227449095,
3238,1875.6004944594956,R4,P1,end state,Material_3 instance N.118,1875.6004944594956,
3239,1875.8417781428716,TR1,TP1,end state,Material_3 instance N.133,1875.8417781428716,S3
3240,1875.8417781428716,TR1,TP1,start state,Material_3 instance N.133,1877.6584448095382,R1
3241,1877.6584448095382,TR1,TP1,end state,Material_3 instance N.133,1877.6584448095382,R1
3242,1877.6584448095382,TR1,TP1,start state,Material_3 instance N.118,1878.1417781428715,R4
3243,1878.1417781428715,TR1,TP1,end state,Material_3 instance N.118,1878.1417781428715,R4
3244,1878.1417781428715,TR1,TP1,start state,Material_3 instance N.118,1880.4584448095382,S3
3245,1880.4584448095382,TR1,TP1,end state,Material_3 instance N.118,1880.4584448095382,S3
3246,1880.4584448095382,S3,S3,finished material,Material_3 instance N.118,,
3247,1881.3569267498199,R2,P2,end state,Material_3 instance N.112,1881.3569267498199,
3248,1881.3569267498199,TR1,TP1,start state,Material_3 instance N.112,1883.6735934164865,R2
3249,1881.3569267498199,R2,P2,start state,Material_2 instance N.120,1896.3569267498199,
3250,1881.5354227449095,R4,P1,end state,Material_1 instance N.134,1881.5354227449095,
3251,1883.6735934164865,TR1,TP1,end state,Material_3 instance N.112,1883.6735934164865,R2
3252,1883.6735934164865,TR1,TP1,start state,Material_3 instance N.112,1884.490260083153,R4
3253,1884.490260083153,TR1,TP1,end state,Material_3 instance N.112,1884.490260083153,R4
3254,1884.490260083153,TR1,TP1,start state,Material_1 instance N.134,1885.3069267498197,R2
3255,1884.490260083153,R4,P1,start state,Material_3 instance N.112,1898.5547590692397,
3256,1885.3069267498197,TR1,TP1,end state,Material_1 instance N.134,1885.3069267498197,R2
3257,1889.435356083821,R1,Breakdownstate_1,end state,,1889.435356083821,
3258,1889.435356083821,R1,P1,end interrupt,Material_1 instance N.131,1899.4180301160015,
3259,1889.435356083821,R1,P1,end interrupt,Material_2 instance N.117,1890.7568916726357,
3260,1890.7568916726357,R1,P1,end state,Material_2 instance N.117,1890.7568916726357,
3261,1890.7568916726357,TR1,TP1,start state,Material_2 instance N.117,1891.240225005969,R1
3262,1890.7568916726357,R1,P2,start state,Material_1 instance N.132,1905.7568916726357,
3263,1891.240225005969,TR1,TP1,end state,Material_2 instance N.117,1891.240225005969,R1
3264,1891.240225005969,TR1,TP1,start state,Material_2 instance N.117,1894.2235583393024,SK2
3265,1894.2235583393024,TR1,TP1,end state,Material_2 instance N.117,1894.2235583393024,SK2
3266,1894.2235583393024,SK2,SK2,finished material,Material_2 instance N.117,,
3267,1896.3569267498199,R2,P2,end state,Material_2 instance N.120,1896.3569267498199,
3268,1896.3569267498199,TR1,TP1,start state,Material_2 instance N.120,1899.00692674982,R2
3269,1896.3569267498199,R2,P2,start state,Material_1 instance N.122,1911.3569267498199,
3271,1898.0361675802671,R2,Breakdownstate_2,start state,,1928.0361675802671,
3270,1898.0361675802671,R2,P2,start interrupt,Material_1 instance N.122,1911.3569267498199,
3272,1898.5547590692397,R4,P1,end state,Material_3 instance N.112,1898.5547590692397,
3273,1898.9739227391458,S2,S2,created material,Material_2 instance N.135,,
3274,1899.00692674982,TR1,TP1,end state,Material_2 instance N.120,1899.00692674982,R2
3275,1899.00692674982,TR1,TP1,start state,Material_2 instance N.120,1899.15692674982,R2
3276,1899.15692674982,TR1,TP1,end state,Material_2 instance N.120,1899.15692674982,R2
3277,1899.15692674982,TR1,TP1,start state,Material_3 instance N.112,1899.9735934164867,R4
3278,1899.4180301160015,R1,P1,end state,Material_1 instance N.131,1899.4180301160015,
3279,1899.4180301160015,TR2,TP1,start state,Material_1 instance N.131,1899.901363449335,R1
3280,1899.901363449335,TR2,TP1,end state,Material_1 instance N.131,1899.901363449335,R1
3281,1899.901363449335,TR2,TP1,start state,Material_1 instance N.131,1900.3846967826682,R2
3282,1899.9735934164867,TR1,TP1,end state,Material_3 instance N.112,1899.9735934164867,R4
3283,1899.9735934164867,TR1,TP1,start state,Material_3 instance N.112,1902.2902600831533,S3
3284,1900.3846967826682,TR2,TP1,end state,Material_1 instance N.131,1900.3846967826682,R2
3285,1902.2902600831533,TR1,TP1,end state,Material_3 instance N.112,1902.2902600831533,S3
3287,1902.2902600831533,TR1,TP1,start state,Material_2 instance N.135,1903.6069267498199,S2
3286,1902.2902600831533,S3,S3,finished material,Material_3 instance N.112,,
3288,1903.6069267498199,TR1,TP1,end state,Material_2 instance N.135,1903.6069267498199,S2
3289,1903.6069267498199,TR1,TP1,start state,Material_2 instance N.135,1904.75692674982,R4
3290,1904.75692674982,TR1,TP1,end state,Material_2 instance N.135,1904.75692674982,R4
3291,1904.75692674982,R4,P1,start state,Material_2 instance N.135,1923.1207865612078,
3292,1905.7568916726357,R1,P2,end state,Material_1 instance N.132,1905.7568916726357,
3293,1905.7568916726357,R1,P2,start state,Material_3 instance N.133,1920.7568916726357,
3294,1905.7568916726357,TR2,TP1,start state,Material_1 instance N.132,1906.240225005969,R1
3295,1906.240225005969,TR2,TP1,end state,Material_1 instance N.132,1906.240225005969,R1
3296,1906.240225005969,TR2,TP1,start state,Material_1 instance N.132,1906.7235583393024,R4
3297,1906.7235583393024,TR2,TP1,end state,Material_1 instance N.132,1906.7235583393024,R4
3298,1906.7235583393024,R4,P3,start state,Material_1 instance N.132,1934.8229141106872,
3299,1910.6409309607352,TR2,Breakdownstate_1,start state,,1940.6409309607352,
3300,1915.8503169120293,S2,S2,created material,Material_2 instance N.136,,
3301,1915.8503169120293,TR1,TP1,start state,Material_2 instance N.136,1917.0003169120293,S2
3302,1917.0003169120293,TR1,TP1,end state,Material_2 instance N.136,1917.0003169120293,S2
3303,1917.0003169120293,TR1,TP1,start state,Material_2 instance N.136,1918.1503169120294,R4
3304,1918.1503169120294,TR1,TP1,end state,Material_2 instance N.136,1918.1503169120294,R4
3305,1920.7568916726357,R1,P2,end state,Material_3 instance N.133,1920.7568916726357,
3306,1923.1207865612078,R4,P1,end state,Material_2 instance N.135,1923.1207865612078,
3307,1923.1207865612078,R4,P1,start state,Material_2 instance N.136,1937.7234646960208,
3308,1923.1207865612078,TR1,TP1,start state,Material_2 instance N.135,1923.9374532278744,R2
3309,1923.9374532278744,TR1,TP1,end state,Material_2 instance N.135,1923.9374532278744,R2
3310,1927.2544724265645,S3,S3,created material,Material_3 instance N.137,,
3311,1928.0361675802671,R2,Breakdownstate_2,end state,,1928.0361675802671,
3312,1928.0361675802671,R2,P2,end interrupt,Material_1 instance N.122,1941.3569267498199,
3314,1933.6352198171924,R2,Breakdownstate_2,start state,,1963.6352198171924,
3313,1933.6352198171924,R2,P2,start interrupt,Material_1 instance N.122,1941.3569267498199,
3315,1934.8229141106872,R4,P3,end state,Material_1 instance N.132,1934.8229141106872,
3316,1934.8229141106872,TR1,TP1,start state,Material_1 instance N.132,1935.6395807773538,R4
3317,1935.6395807773538,TR1,TP1,end state,Material_1 instance N.132,1935.6395807773538,R4
3318,1935.6395807773538,TR1,TP1,start state,Material_1 instance N.132,1938.1229141106871,SK1
3319,1937.7234646960208,R4,P1,end state,Material_2 instance N.136,1937.7234646960208,
3320,1938.1229141106871,TR1,TP1,end state,Material_1 instance N.132,1938.1229141106871,SK1
3322,1938.1229141106871,TR1,TP1,start state,Material_2 instance N.136,1940.6062474440205,R4
3321,1938.1229141106871,SK1,SK1,finished material,Material_1 instance N.132,,
3323,1939.7803213872344,S2,S2,created material,Material_2 instance N.138,,
3324,1940.6062474440205,TR1,TP1,end state,Material_2 instance N.136,1940.6062474440205,R4
3325,1940.6062474440205,TR1,TP1,start state,Material_2 instance N.136,1941.0895807773538,R1
3326,1940.6409309607352,TR2,Breakdownstate_1,end state,,1940.6409309607352,
3327,1940.6409309607352,TR2,TP1,start state,Material_3 instance N.133,1941.1242642940686,R1
3328,1941.0895807773538,TR1,TP1,end state,Material_2 instance N.136,1941.0895807773538,R1
3329,1941.0895807773538,R1,P2,start state,Material_2 instance N.136,1956.0895807773538,
3330,1941.1242642940686,TR2,TP1,end state,Material_3 instance N.133,1941.1242642940686,R1
3331,1941.1242642940686,TR2,TP1,start state,Material_3 instance N.133,1941.607597627402,R4
3332,1941.607597627402,TR2,TP1,end state,Material_3 instance N.133,1941.607597627402,R4
3333,1941.607597627402,TR2,TP1,start state,Material_2 instance N.138,1942.757597627402,S2
3334,1941.607597627402,R4,P3,start state,Material_3 instance N.133,1958.121729610807,
3335,1942.757597627402,TR2,TP1,end state,Material_2 instance N.138,1942.757597627402,S2
3336,1942.757597627402,TR2,TP1,start state,Material_2 instance N.138,1943.5742642940686,R3
3337,1943.5742642940686,TR2,TP1,end state,Material_2 instance N.138,1943.5742642940686,R3
3338,1943.5742642940686,TR2,TP1,start state,Material_3 instance N.137,1944.7242642940687,S3
3339,1943.5742642940686,R3,P1,start state,Material_2 instance N.138,1955.6910069538478,
3340,1944.7242642940687,TR2,TP1,end state,Material_3 instance N.137,1944.7242642940687,S3
3341,1944.7242642940687,TR2,TP1,start state,Material_3 instance N.137,1946.207597627402,R4
3342,1946.207597627402,TR2,TP1,end state,Material_3 instance N.137,1946.207597627402,R4
3343,1946.207597627402,R4,P1,start state,Material_3 instance N.137,1960.4205936870776,
3344,1955.6910069538478,R3,P1,end state,Material_2 instance N.138,1955.6910069538478,
3345,1955.6910069538478,TR1,TP1,start state,Material_2 instance N.138,1956.5076736205144,R3
3346,1956.0895807773538,R1,P2,end state,Material_2 instance N.136,1956.0895807773538,
3347,1956.0895807773538,TR2,TP1,start state,Material_2 instance N.136,1956.5729141106872,R1
3348,1956.5076736205144,TR1,TP1,end state,Material_2 instance N.138,1956.5076736205144,R3
3349,1956.5076736205144,TR1,TP1,start state,Material_2 instance N.138,1956.9910069538478,R2
3350,1956.5729141106872,TR2,TP1,end state,Material_2 instance N.136,1956.5729141106872,R1
3351,1956.5729141106872,TR2,TP1,start state,Material_2 instance N.136,1957.0562474440205,R4
3352,1956.9910069538478,TR1,TP1,end state,Material_2 instance N.138,1956.9910069538478,R2
3353,1957.0562474440205,TR2,TP1,end state,Material_2 instance N.136,1957.0562474440205,R4
3354,1958.121729610807,R4,P3,end state,Material_3 instance N.133,1958.121729610807,
3355,1958.121729610807,R4,P3,start state,Material_2 instance N.136,1982.094908774008,
3356,1958.121729610807,TR2,TP1,start state,Material_3 instance N.133,1958.6050629441404,R1
3357,1958.6050629441404,TR2,TP1,end state,Material_3 instance N.133,1958.6050629441404,R1
3358,1958.6050629441404,R1,P1,start state,Material_3 instance N.133,1980.091384411952,
3359,1960.4205936870776,R4,P1,end state,Material_3 instance N.137,1960.4205936870776,
3360,1960.4205936870776,TR1,TP1,start state,Material_3 instance N.137,1961.2372603537442,R4
3361,1961.2372603537442,TR1,TP1,end state,Material_3 instance N.137,1961.2372603537442,R4
3362,1961.2372603537442,TR1,TP1,start state,Material_3 instance N.137,1961.7205936870776,R1
3363,1961.7205936870776,TR1,TP1,end state,Material_3 instance N.137,1961.7205936870776,R1
3364,1961.7205936870776,R1,P1,start state,Material_3 instance N.137,1982.433974430453,
3365,1963.5672242128067,S3,S3,created material,Material_3 instance N.139,,
3366,1963.5672242128067,TR1,TP1,start state,Material_3 instance N.139,1965.3838908794733,S3
3367,1963.6352198171924,R2,Breakdownstate_2,end state,,1963.6352198171924,
3368,1963.6352198171924,R2,P2,end interrupt,Material_1 instance N.122,1971.3569267498199,
3369,1965.3838908794733,TR1,TP1,end state,Material_3 instance N.139,1965.3838908794733,S3
3370,1965.3838908794733,TR1,TP1,start state,Material_3 instance N.139,1966.5338908794733,R3
3371,1966.5338908794733,TR1,TP1,end state,Material_3 instance N.139,1966.5338908794733,R3
3372,1966.5338908794733,R3,P1,start state,Material_3 instance N.139,1981.1660571482637,
3374,1970.59383163659,R2,Breakdownstate_2,start state,,2000.59383163659,
3373,1970.59383163659,R2,P2,start interrupt,Material_1 instance N.122,1971.3569267498199,
3376,1974.4002616455045,R4,Breakdownstate_1,start state,,2004.4002616455045,
3375,1974.4002616455045,R4,P3,start interrupt,Material_2 instance N.136,1982.094908774008,
3377,1977.1995701856952,S3,S3,created material,Material_3 instance N.140,,
3378,1977.1995701856952,TR1,TP1,start state,Material_3 instance N.140,1978.3495701856953,S3
3379,1978.3495701856953,TR1,TP1,end state,Material_3 instance N.140,1978.3495701856953,S3
3380,1978.3495701856953,TR1,TP1,start state,Material_3 instance N.140,1979.4995701856953,R3
3381,1979.4995701856953,TR1,TP1,end state,Material_3 instance N.140,1979.4995701856953,R3
3382,1980.091384411952,R1,P1,end state,Material_3 instance N.133,1980.091384411952,
3383,1980.091384411952,TR2,TP1,start state,Material_3 instance N.133,1982.7413844119521,S3
3384,1981.1660571482637,R3,P1,end state,Material_3 instance N.139,1981.1660571482637,
3385,1981.1660571482637,R3,P1,start state,Material_3 instance N.140,1996.2712597714485,
3386,1982.433974430453,R1,P1,end state,Material_3 instance N.137,1982.433974430453,
3387,1982.7413844119521,TR2,TP1,end state,Material_3 instance N.133,1982.7413844119521,S3
3389,1982.7413844119521,TR2,TP1,start state,Material_3 instance N.139,1984.7247177452855,R3
3388,1982.7413844119521,S3,S3,finished material,Material_3 instance N.133,,
3390,1984.7247177452855,TR2,TP1,end state,Material_3 instance N.139,1984.7247177452855,R3
3391,1984.7247177452855,TR2,TP1,start state,Material_3 instance N.139,1985.541384411952,R1
3392,1985.541384411952,TR2,TP1,end state,Material_3 instance N.139,1985.541384411952,R1
3393,1985.541384411952,TR2,TP1,start state,Material_3 instance N.137,1988.1913844119522,S3
3394,1985.541384411952,R1,P1,start state,Material_3 instance N.139,1993.8851343751692,
3395,1988.1913844119522,TR2,TP1,end state,Material_3 instance N.137,1988.1913844119522,S3
3396,1988.1913844119522,S3,S3,finished material,Material_3 instance N.137,,
3397,1993.8077347948106,S3,S3,created material,Material_3 instance N.141,,
3398,1993.8077347948106,TR1,TP1,start state,Material_3 instance N.141,1994.9577347948107,S3
3399,1993.8851343751692,R1,P1,end state,Material_3 instance N.139,1993.8851343751692,
3400,1994.9577347948107,TR1,TP1,end state,Material_3 instance N.141,1994.9577347948107,S3
3401,1994.9577347948107,TR1,TP1,start state,Material_3 instance N.141,1996.441068128144,R2
3402,1996.2712597714485,R3,P1,end state,Material_3 instance N.140,1996.2712597714485,
3403,1996.2712597714485,TR2,TP1,start state,Material_3 instance N.140,1998.2545931047819,R3
3404,1996.441068128144,TR1,TP1,end state,Material_3 instance N.141,1996.441068128144,R2
3405,1996.441068128144,TR1,TP1,start state,Material_3 instance N.139,1996.9244014614774,R1
3406,1996.9244014614774,TR1,TP1,end state,Material_3 instance N.139,1996.9244014614774,R1
3407,1996.9244014614774,TR1,TP1,start state,Material_3 instance N.139,1999.5744014614775,S3
3408,1998.2545931047819,TR2,TP1,end state,Material_3 instance N.140,1998.2545931047819,R3
3409,1998.2545931047819,TR2,TP1,start state,Material_3 instance N.140,1999.0712597714485,R1
3410,1999.0712597714485,TR2,TP1,end state,Material_3 instance N.140,1999.0712597714485,R1
3411,1999.0712597714485,R1,P1,start state,Material_3 instance N.140,2015.1318068230867,
3412,1999.4685755186233,S3,S3,created material,Material_3 instance N.142,,
3413,1999.5744014614775,TR1,TP1,end state,Material_3 instance N.139,1999.5744014614775,S3
3415,1999.5744014614775,TR1,TP1,start state,Material_3 instance N.142,2000.5577347948108,S3
3414,1999.5744014614775,S3,S3,finished material,Material_3 instance N.139,,
3416,2000.5577347948108,TR1,TP1,end state,Material_3 instance N.142,2000.5577347948108,S3
3417,2000.5577347948108,TR1,TP1,start state,Material_3 instance N.142,2001.707734794811,R3
3418,2000.59383163659,R2,Breakdownstate_2,end state,,2000.59383163659,
3419,2000.59383163659,R2,P2,end interrupt,Material_1 instance N.122,2001.3569267498199,
3420,2001.3569267498199,R2,P2,end state,Material_1 instance N.122,2001.3569267498199,
3421,2001.3569267498199,R2,P3,start state,Material_3 instance N.127,2016.8559814854123,
3422,2001.707734794811,TR1,TP1,end state,Material_3 instance N.142,2001.707734794811,R3
3423,2001.707734794811,TR1,TP1,start state,Material_1 instance N.122,2002.1910681281443,R2
3424,2001.707734794811,R3,P1,start state,Material_3 instance N.142,2022.605468389317,
3425,2002.1910681281443,TR1,TP1,end state,Material_1 instance N.122,2002.1910681281443,R2
3426,2002.1910681281443,TR1,TP1,start state,Material_1 instance N.122,2003.0077347948109,R4
3427,2002.3246765998942,S1,S1,created material,Material_1 instance N.143,,
3428,2003.0077347948109,TR1,TP1,end state,Material_1 instance N.122,2003.0077347948109,R4
3429,2003.0077347948109,TR1,TP1,start state,Material_1 instance N.143,2004.157734794811,S1
3430,2004.157734794811,TR1,TP1,end state,Material_1 instance N.143,2004.157734794811,S1
3431,2004.157734794811,TR1,TP1,start state,Material_1 instance N.143,2005.307734794811,R4
3432,2004.4002616455045,R4,Breakdownstate_1,end state,,2004.4002616455045,
3434,2004.4002616455045,R4,P3,end interrupt,Material_2 instance N.136,2012.094908774008,
3433,2004.4002616455045,R4,P3,start state,Material_1 instance N.122,2014.8862062090668,
3435,2005.307734794811,TR1,TP1,end state,Material_1 instance N.143,2005.307734794811,R4
3436,2012.094908774008,R4,P3,end state,Material_2 instance N.136,2012.094908774008,
3437,2012.094908774008,TR2,TP1,start state,Material_2 instance N.136,2012.5782421073413,R4
3438,2012.094908774008,R4,P1,start state,Material_1 instance N.143,2018.4164725035043,
3439,2012.5782421073413,TR2,TP1,end state,Material_2 instance N.136,2012.5782421073413,R4
3440,2012.5782421073413,TR2,TP1,start state,Material_2 instance N.136,2012.7282421073414,R4
3441,2012.7282421073414,TR2,TP1,end state,Material_2 instance N.136,2012.7282421073414,R4
3442,2014.8862062090668,R4,P3,end state,Material_1 instance N.122,2014.8862062090668,
3443,2014.8862062090668,R4,P1,start state,Material_2 instance N.136,2025.351684943338,
3444,2014.8862062090668,TR1,TP1,start state,Material_1 instance N.122,2017.3695395424002,SK1
3445,2015.1318068230867,R1,P1,end state,Material_3 instance N.140,2015.1318068230867,
3446,2015.1318068230867,TR2,TP1,start state,Material_3 instance N.140,2015.61514015642,R1
3447,2015.61514015642,TR2,TP1,end state,Material_3 instance N.140,2015.61514015642,R1
3448,2015.61514015642,TR2,TP1,start state,Material_3 instance N.140,2018.26514015642,S3
3449,2016.7982661440153,S3,S3,created material,Material_3 instance N.144,,
3450,2016.8559814854123,R2,P3,end state,Material_3 instance N.127,2016.8559814854123,
3451,2016.8559814854123,R2,P2,start state,Material_2 instance N.123,2031.8559814854123,
3452,2017.3695395424002,TR1,TP1,end state,Material_1 instance N.122,2017.3695395424002,SK1
3454,2017.3695395424002,TR1,TP1,start state,Material_3 instance N.127,2019.8528728757335,R2
3453,2017.3695395424002,SK1,SK1,finished material,Material_1 instance N.122,,
3455,2017.945356041279,S2,S2,created material,Material_2 instance N.145,,
3456,2018.26514015642,TR2,TP1,end state,Material_3 instance N.140,2018.26514015642,S3
3458,2018.26514015642,TR2,TP1,start state,Material_3 instance N.144,2019.2484734897535,S3
3457,2018.26514015642,S3,S3,finished material,Material_3 instance N.140,,
3459,2018.4164725035043,R4,P1,end state,Material_1 instance N.143,2018.4164725035043,
3461,2018.4836764402746,R4,Breakdownstate_1,start state,,2048.4836764402744,
3460,2018.4836764402746,R4,P1,start interrupt,Material_2 instance N.136,2025.351684943338,
3462,2018.647911916334,S3,S3,created material,Material_3 instance N.146,,
3463,2019.2484734897535,TR2,TP1,end state,Material_3 instance N.144,2019.2484734897535,S3
3464,2019.2484734897535,TR2,TP1,start state,Material_3 instance N.144,2021.06514015642,R1
3465,2019.8528728757335,TR1,TP1,end state,Material_3 instance N.127,2019.8528728757335,R2
3466,2019.8528728757335,TR1,TP1,start state,Material_3 instance N.127,2020.0028728757336,R2
3467,2020.0028728757336,TR1,TP1,end state,Material_3 instance N.127,2020.0028728757336,R2
3468,2020.0028728757336,TR1,TP1,start state,Material_2 instance N.145,2021.1528728757337,S2
3469,2021.06514015642,TR2,TP1,end state,Material_3 instance N.144,2021.06514015642,R1
3470,2021.06514015642,TR2,TP1,start state,Material_1 instance N.143,2021.5484734897534,R4
3471,2021.06514015642,R1,P1,start state,Material_3 instance N.144,2035.6227504076653,
3472,2021.1528728757337,TR1,TP1,end state,Material_2 instance N.145,2021.1528728757337,S2
3473,2021.1528728757337,TR1,TP1,start state,Material_2 instance N.145,2022.636206209067,R1
3474,2021.5484734897534,TR2,TP1,end state,Material_1 instance N.143,2021.5484734897534,R4
3475,2021.5484734897534,TR2,TP1,start state,Material_1 instance N.143,2022.36514015642,R2
3476,2022.36514015642,TR2,TP1,end state,Material_1 instance N.143,2022.36514015642,R2
3477,2022.36514015642,TR2,TP1,start state,Material_3 instance N.146,2023.8484734897534,S3
3478,2022.605468389317,R3,P1,end state,Material_3 instance N.142,2022.605468389317,
3479,2022.636206209067,TR1,TP1,end state,Material_2 instance N.145,2022.636206209067,R1
3480,2022.636206209067,TR1,TP1,start state,Material_3 instance N.142,2023.4528728757336,R3
3481,2022.636206209067,R1,P1,start state,Material_2 instance N.145,2039.3184642804956,
3482,2023.4528728757336,TR1,TP1,end state,Material_3 instance N.142,2023.4528728757336,R3
3483,2023.4528728757336,TR1,TP1,start state,Material_3 instance N.142,2023.6028728757337,R3
3484,2023.6028728757337,TR1,TP1,end state,Material_3 instance N.142,2023.6028728757337,R3
3485,2023.6028728757337,R3,P1,start state,Material_3 instance N.142,2037.3440984025033,
3486,2023.8484734897534,TR2,TP1,end state,Material_3 instance N.146,2023.8484734897534,S3
3487,2023.8484734897534,TR2,TP1,start state,Material_3 instance N.146,2025.66514015642,R1
3488,2025.66514015642,TR2,TP1,end state,Material_3 instance N.146,2025.66514015642,R1
